dataset	background	species_i	species_j	deltaF_j	eps_ij
butyrate_Clark2021.csv		BC	BH	0	NA
butyrate_Clark2021.csv		BC	CA	0	NA
butyrate_Clark2021.csv		BC	PC	0.250142857142857	NA
butyrate_Clark2021.csv		BC	DL	0	NA
butyrate_Clark2021.csv		BC	CG	0	NA
butyrate_Clark2021.csv		BC	BF	0	NA
butyrate_Clark2021.csv		BC	EL	0	NA
butyrate_Clark2021.csv		BC	CH	0.239883333333333	NA
butyrate_Clark2021.csv		BC	BO	0	NA
butyrate_Clark2021.csv		BC	BT	0	NA
butyrate_Clark2021.csv		BC	BU	0	NA
butyrate_Clark2021.csv		BC	BV	0	NA
butyrate_Clark2021.csv		BC	BY	0	NA
butyrate_Clark2021.csv		BC	PJ	0	NA
butyrate_Clark2021.csv		BC	DF	0.2830875	NA
butyrate_Clark2021.csv		BC	BL	0	NA
butyrate_Clark2021.csv		BC	BP	0	NA
butyrate_Clark2021.csv		BC	BA	0	NA
butyrate_Clark2021.csv		BY	ER	19.9075470588235	-0.512713725490194
butyrate_Clark2021.csv		BY	FP	0.383275	NA
butyrate_Clark2021.csv		BY	AC	33.504425	1.68150833333334
butyrate_Clark2021.csv		BY	CC	16.9345227272727	4.70054393939394
butyrate_Clark2021.csv		BY	RI	19.8913785714286	-8.70832857142857
butyrate_Clark2021.csv		BY	DP	0.1525	NA
butyrate_Clark2021.csv		BY	BH	0	NA
butyrate_Clark2021.csv		BY	CA	0	NA
butyrate_Clark2021.csv		BY	PC	0.250142857142857	NA
butyrate_Clark2021.csv		BY	DL	0	NA
butyrate_Clark2021.csv		BY	CG	0	NA
butyrate_Clark2021.csv		BY	BF	0	NA
butyrate_Clark2021.csv		BY	EL	0	NA
butyrate_Clark2021.csv		BY	CH	0.239883333333333	NA
butyrate_Clark2021.csv		BY	BO	0	NA
butyrate_Clark2021.csv		BY	BT	0	NA
butyrate_Clark2021.csv		BY	BU	0	NA
butyrate_Clark2021.csv		BY	BV	0	NA
butyrate_Clark2021.csv		BY	BC	0	NA
butyrate_Clark2021.csv		BY	PJ	0	NA
butyrate_Clark2021.csv		BY	DF	0.2830875	NA
butyrate_Clark2021.csv		BY	BL	0	NA
butyrate_Clark2021.csv		BY	BP	0	NA
butyrate_Clark2021.csv		BY	BA	0	NA
butyrate_Clark2021.csv		PJ	ER	19.9075470588235	7.18050294117647
butyrate_Clark2021.csv		PJ	FP	0.383275	6.229375
butyrate_Clark2021.csv		PJ	AC	33.504425	2.588675
butyrate_Clark2021.csv		PJ	CC	16.9345227272727	1.38754393939394
butyrate_Clark2021.csv		PJ	RI	19.8913785714286	-6.61312857142857
butyrate_Clark2021.csv		PJ	DP	0.1525	NA
butyrate_Clark2021.csv		PJ	BH	0	NA
butyrate_Clark2021.csv		PJ	CA	0	NA
butyrate_Clark2021.csv		PJ	PC	0.250142857142857	NA
butyrate_Clark2021.csv		PJ	DL	0	NA
butyrate_Clark2021.csv		PJ	CG	0	NA
butyrate_Clark2021.csv		PJ	BF	0	NA
butyrate_Clark2021.csv		PJ	EL	0	NA
butyrate_Clark2021.csv		PJ	CH	0.239883333333333	NA
butyrate_Clark2021.csv		PJ	BO	0	NA
butyrate_Clark2021.csv		PJ	BT	0	NA
butyrate_Clark2021.csv		PJ	BU	0	NA
butyrate_Clark2021.csv		PJ	BV	0	NA
butyrate_Clark2021.csv		PJ	BC	0	NA
butyrate_Clark2021.csv		PJ	BY	0	NA
butyrate_Clark2021.csv		PJ	DF	0.2830875	NA
butyrate_Clark2021.csv		PJ	BL	0	NA
butyrate_Clark2021.csv		PJ	BP	0	NA
butyrate_Clark2021.csv		PJ	BA	0	NA
butyrate_Clark2021.csv		DF	ER	19.9075470588235	-0.139667892156861
butyrate_Clark2021.csv		DF	FP	0.383275	6.1877375
butyrate_Clark2021.csv		DF	AC	33.504425	8.7401875
butyrate_Clark2021.csv		DF	CC	16.9345227272727	-0.119860227272728
butyrate_Clark2021.csv		DF	RI	19.8913785714286	-5.65949940476191
butyrate_Clark2021.csv		DF	DP	0.1525	NA
butyrate_Clark2021.csv		DF	BH	0	NA
butyrate_Clark2021.csv		DF	CA	0	NA
butyrate_Clark2021.csv		DF	PC	0.250142857142857	NA
butyrate_Clark2021.csv		DF	DL	0	NA
butyrate_Clark2021.csv		DF	CG	0	NA
butyrate_Clark2021.csv		DF	BF	0	NA
butyrate_Clark2021.csv		DF	EL	0	NA
butyrate_Clark2021.csv		DF	CH	0.239883333333333	NA
butyrate_Clark2021.csv		DF	BO	0	NA
butyrate_Clark2021.csv		DF	BT	0	NA
butyrate_Clark2021.csv		DF	BU	0	NA
butyrate_Clark2021.csv		DF	BV	0	NA
butyrate_Clark2021.csv		DF	BC	0	NA
butyrate_Clark2021.csv		DF	BY	0	NA
butyrate_Clark2021.csv		DF	PJ	0	NA
butyrate_Clark2021.csv		DF	BL	0	NA
butyrate_Clark2021.csv		DF	BP	0	NA
butyrate_Clark2021.csv		DF	BA	0	NA
butyrate_Clark2021.csv		BL	ER	19.9075470588235	-10.1038470588235
butyrate_Clark2021.csv		BL	FP	0.383275	-0.383275
butyrate_Clark2021.csv		BL	AC	33.504425	-10.502625
butyrate_Clark2021.csv		BL	CC	16.9345227272727	-7.70052272727273
butyrate_Clark2021.csv		BL	RI	19.8913785714286	-19.8913785714286
butyrate_Clark2021.csv		BL	DP	0.1525	NA
butyrate_Clark2021.csv		BL	BH	0	NA
butyrate_Clark2021.csv		BL	CA	0	NA
butyrate_Clark2021.csv		BL	PC	0.250142857142857	NA
butyrate_Clark2021.csv		BL	DL	0	NA
butyrate_Clark2021.csv		BL	CG	0	NA
butyrate_Clark2021.csv		BL	BF	0	NA
butyrate_Clark2021.csv		BL	EL	0	NA
butyrate_Clark2021.csv		BL	CH	0.239883333333333	NA
butyrate_Clark2021.csv		BL	BO	0	NA
butyrate_Clark2021.csv		BL	BT	0	NA
butyrate_Clark2021.csv		BL	BU	0	NA
butyrate_Clark2021.csv		BL	BV	0	NA
butyrate_Clark2021.csv		BL	BC	0	NA
butyrate_Clark2021.csv		BL	BY	0	NA
butyrate_Clark2021.csv		BL	PJ	0	NA
butyrate_Clark2021.csv		BL	DF	0.2830875	NA
butyrate_Clark2021.csv		BL	BP	0	NA
butyrate_Clark2021.csv		BL	BA	0	NA
butyrate_Clark2021.csv		BP	ER	19.9075470588235	-7.91189705882353
butyrate_Clark2021.csv		BP	FP	0.383275	-0.383275
butyrate_Clark2021.csv		BP	AC	33.504425	1.654575
butyrate_Clark2021.csv		BP	CC	16.9345227272727	-1.33652272727273
butyrate_Clark2021.csv		BP	RI	19.8913785714286	-14.0758285714286
butyrate_Clark2021.csv		BP	DP	0.1525	NA
butyrate_Clark2021.csv		BP	BH	0	NA
butyrate_Clark2021.csv		BP	CA	0	NA
butyrate_Clark2021.csv		BP	PC	0.250142857142857	NA
butyrate_Clark2021.csv		BP	DL	0	NA
butyrate_Clark2021.csv		BP	CG	0	NA
butyrate_Clark2021.csv		BP	BF	0	NA
butyrate_Clark2021.csv		BP	EL	0	NA
butyrate_Clark2021.csv		BP	CH	0.239883333333333	NA
butyrate_Clark2021.csv		BP	BO	0	NA
butyrate_Clark2021.csv		BP	BT	0	NA
butyrate_Clark2021.csv		BP	BU	0	NA
butyrate_Clark2021.csv		BP	BV	0	NA
butyrate_Clark2021.csv		BP	BC	0	NA
butyrate_Clark2021.csv		BP	BY	0	NA
butyrate_Clark2021.csv		BP	PJ	0	NA
butyrate_Clark2021.csv		BP	DF	0.2830875	NA
butyrate_Clark2021.csv		BP	BL	0	NA
butyrate_Clark2021.csv		BP	BA	0	NA
butyrate_Clark2021.csv		BA	ER	19.9075470588235	-14.8312137254902
butyrate_Clark2021.csv		BA	FP	0.383275	0.0537583333333333
butyrate_Clark2021.csv		BA	AC	33.504425	12.5927083333333
butyrate_Clark2021.csv		BA	CC	16.9345227272727	-8.90865606060606
butyrate_Clark2021.csv		BA	RI	19.8913785714286	-16.9831452380952
butyrate_Clark2021.csv		BA	DP	0.1525	NA
butyrate_Clark2021.csv		BA	BH	0	NA
butyrate_Clark2021.csv		BA	CA	0	NA
butyrate_Clark2021.csv		BA	PC	0.250142857142857	NA
butyrate_Clark2021.csv		BA	DL	0	NA
butyrate_Clark2021.csv		BA	CG	0	NA
butyrate_Clark2021.csv		BA	BF	0	NA
butyrate_Clark2021.csv		BA	EL	0	NA
butyrate_Clark2021.csv		BA	CH	0.239883333333333	NA
butyrate_Clark2021.csv		BA	BO	0	NA
butyrate_Clark2021.csv		BA	BT	0	NA
butyrate_Clark2021.csv		BA	BU	0	NA
butyrate_Clark2021.csv		BA	BV	0	NA
butyrate_Clark2021.csv		BA	BC	0	NA
butyrate_Clark2021.csv		BA	BY	0	NA
butyrate_Clark2021.csv		BA	PJ	0	NA
butyrate_Clark2021.csv		BA	DF	0.2830875	NA
butyrate_Clark2021.csv		BA	BL	0	NA
butyrate_Clark2021.csv		BA	BP	0	NA
phytoplankton-biomass_Ghedini2022.csv		A	T	0.0844583333333333	-0.0515416666666667
phytoplankton-biomass_Ghedini2022.csv		A	D	0.144291666666667	-0.0583333333333333
phytoplankton-biomass_Ghedini2022.csv		A	S	2.5675	-1.46354166666667
phytoplankton-biomass_Ghedini2022.csv		A	Ti	0.588333333333333	-0.316
phytoplankton-biomass_Ghedini2022.csv		T	A	0.0224166666666667	-0.0515416666666667
phytoplankton-biomass_Ghedini2022.csv		T	D	0.144291666666667	-0.135625
phytoplankton-biomass_Ghedini2022.csv		T	S	2.5675	-1.82441666666667
phytoplankton-biomass_Ghedini2022.csv		T	Ti	0.588333333333333	-0.518166666666667
phytoplankton-biomass_Ghedini2022.csv		D	A	0.0224166666666667	-0.0583333333333333
phytoplankton-biomass_Ghedini2022.csv		D	T	0.0844583333333333	-0.135625
phytoplankton-biomass_Ghedini2022.csv		D	S	2.5675	-1.205
phytoplankton-biomass_Ghedini2022.csv		D	Ti	0.588333333333333	-0.447958333333333
phytoplankton-biomass_Ghedini2022.csv		S	A	0.0224166666666667	-1.46354166666667
phytoplankton-biomass_Ghedini2022.csv		S	T	0.0844583333333333	-1.82441666666667
phytoplankton-biomass_Ghedini2022.csv		S	D	0.144291666666667	-1.205
phytoplankton-biomass_Ghedini2022.csv		S	Ti	0.588333333333333	-2.03333333333333
phytoplankton-biomass_Ghedini2022.csv		Ti	A	0.0224166666666667	-0.316
phytoplankton-biomass_Ghedini2022.csv		Ti	T	0.0844583333333333	-0.518166666666667
phytoplankton-biomass_Ghedini2022.csv		Ti	D	0.144291666666667	-0.447958333333333
phytoplankton-biomass_Ghedini2022.csv		Ti	S	2.5675	-2.03333333333333
plant-biommass_Kuebbing2016_all.csv		as.nat	fa.nat	6.88905	-4.06175
plant-biommass_Kuebbing2016_all.csv		as.nat	la.nat	1.122	-0.74729
plant-biommass_Kuebbing2016_all.csv		as.nat	po.nat	3.6291	-1.99781
plant-biommass_Kuebbing2016_all.csv		fa.nat	as.nat	2.26141	-4.06175
plant-biommass_Kuebbing2016_all.csv		fa.nat	la.nat	1.122	-2.58794
plant-biommass_Kuebbing2016_all.csv		fa.nat	po.nat	3.6291	-4.65435
plant-biommass_Kuebbing2016_all.csv		la.nat	as.nat	2.26141	-0.74729
plant-biommass_Kuebbing2016_all.csv		la.nat	fa.nat	6.88905	-2.58794
plant-biommass_Kuebbing2016_all.csv		la.nat	po.nat	3.6291	-0.2806
plant-biommass_Kuebbing2016_all.csv		po.nat	as.nat	2.26141	-1.99781
plant-biommass_Kuebbing2016_all.csv		po.nat	fa.nat	6.88905	-4.65435
plant-biommass_Kuebbing2016_all.csv		po.nat	la.nat	1.122	-0.2806
xylose_Langenheder2010.csv		SL104	SL106	0.42	-0.475
xylose_Langenheder2010.csv		SL104	SL187	0.787	-0.774
xylose_Langenheder2010.csv		SL104	SL197	0.418	-0.58
xylose_Langenheder2010.csv		SL104	SL68	0.397	-0.482
xylose_Langenheder2010.csv		SL104	SLWC2	0.382	-0.523
xylose_Langenheder2010.csv		SL106	SL104	1.395	-0.475
xylose_Langenheder2010.csv		SL106	SL187	0.787	-0.489
xylose_Langenheder2010.csv		SL106	SL197	0.418	-0.427
xylose_Langenheder2010.csv		SL106	SL68	0.397	-0.264
xylose_Langenheder2010.csv		SL106	SLWC2	0.382	-0.4
xylose_Langenheder2010.csv		SL187	SL104	1.395	-0.774
xylose_Langenheder2010.csv		SL187	SL106	0.42	-0.489
xylose_Langenheder2010.csv		SL187	SL197	0.418	-0.556
xylose_Langenheder2010.csv		SL187	SL68	0.397	-0.259
xylose_Langenheder2010.csv		SL187	SLWC2	0.382	-0.424
xylose_Langenheder2010.csv		SL197	SL104	1.395	-0.58
xylose_Langenheder2010.csv		SL197	SL106	0.42	-0.427
xylose_Langenheder2010.csv		SL197	SL187	0.787	-0.556
xylose_Langenheder2010.csv		SL197	SL68	0.397	-0.143
xylose_Langenheder2010.csv		SL197	SLWC2	0.382	-0.384
xylose_Langenheder2010.csv		SL68	SL104	1.395	-0.482
xylose_Langenheder2010.csv		SL68	SL106	0.42	-0.264
xylose_Langenheder2010.csv		SL68	SL187	0.787	-0.259
xylose_Langenheder2010.csv		SL68	SL197	0.418	-0.143
xylose_Langenheder2010.csv		SL68	SLWC2	0.382	-0.0850000000000001
xylose_Langenheder2010.csv		SLWC2	SL104	1.395	-0.523
xylose_Langenheder2010.csv		SLWC2	SL106	0.42	-0.4
xylose_Langenheder2010.csv		SLWC2	SL187	0.787	-0.424
xylose_Langenheder2010.csv		SLWC2	SL197	0.418	-0.384
xylose_Langenheder2010.csv		SLWC2	SL68	0.397	-0.0850000000000001
plant-biommass_Kuebbing2016_all.csv_inv		as.inv	fa.inv	9.09501	-3.93666
plant-biommass_Kuebbing2016_all.csv_inv		as.inv	la.inv	1.61357	-0.72252
plant-biommass_Kuebbing2016_all.csv_inv		as.inv	po.inv	1.47232	-0.76168
plant-biommass_Kuebbing2016_all.csv_inv		fa.inv	as.inv	0.76397	-3.93666
plant-biommass_Kuebbing2016_all.csv_inv		fa.inv	la.inv	1.61357	-3.546819
plant-biommass_Kuebbing2016_all.csv_inv		fa.inv	po.inv	1.47232	-3.14265
plant-biommass_Kuebbing2016_all.csv_inv		la.inv	as.inv	0.76397	-0.72252
plant-biommass_Kuebbing2016_all.csv_inv		la.inv	fa.inv	9.09501	-3.546819
plant-biommass_Kuebbing2016_all.csv_inv		la.inv	po.inv	1.47232	-1.41145
plant-biommass_Kuebbing2016_all.csv_inv		po.inv	as.inv	0.76397	-0.76168
plant-biommass_Kuebbing2016_all.csv_inv		po.inv	fa.inv	9.09501	-3.14265
plant-biommass_Kuebbing2016_all.csv_inv		po.inv	la.inv	1.61357	-1.41145
pyo		sp_1	sp_2	51.7696683333333	NA
pyo		sp_1	sp_3	0.362003299663306	0.0367187836700277
pyo		sp_1	sp_4	41.8644154166667	-21.1327966666667
pyo		sp_1	sp_5	37.043549023569	-17.200240273569
pyo		sp_1	sp_6	0.81937125	-0.617115833333333
pyo		sp_1	sp_7	78.6926265882353	-34.4032511715687
pyo		sp_1	sp_8	28.3021715151515	-6.71311609848487
pyo		sp_2	sp_1	0.45731125	NA
pyo		sp_2	sp_3	0.362003299663306	-20.0037582996633
pyo		sp_2	sp_4	41.8644154166667	-45.77059375
pyo		sp_2	sp_5	37.043549023569	-47.9060506902357
pyo		sp_2	sp_6	0.81937125	NA
pyo		sp_2	sp_7	78.6926265882353	-71.7187615882353
pyo		sp_2	sp_8	28.3021715151515	-28.8080731818182
pyo		sp_3	sp_1	0.45731125	0.0367187836700277
pyo		sp_3	sp_2	51.7696683333333	-20.0037582996633
pyo		sp_3	sp_4	41.8644154166667	-23.3179053829966
pyo		sp_3	sp_5	37.043549023569	-16.0776923232323
pyo		sp_3	sp_6	0.81937125	2.98465433922555
pyo		sp_3	sp_7	78.6926265882353	-33.9664654434542
pyo		sp_3	sp_8	28.3021715151515	-12.4304148148148
pyo		sp_4	sp_1	0.45731125	-21.1327966666667
pyo		sp_4	sp_2	51.7696683333333	-45.77059375
pyo		sp_4	sp_3	0.362003299663306	-23.3179053829966
pyo		sp_4	sp_5	37.043549023569	-38.0120244402357
pyo		sp_4	sp_6	0.81937125	-25.1322966666667
pyo		sp_4	sp_7	78.6926265882353	-59.2313753382353
pyo		sp_4	sp_8	28.3021715151515	-18.9561469318182
pyo		sp_5	sp_1	0.45731125	-17.200240273569
pyo		sp_5	sp_2	51.7696683333333	-47.9060506902357
pyo		sp_5	sp_3	0.362003299663306	-16.0776923232323
pyo		sp_5	sp_4	41.8644154166667	-38.0120244402357
pyo		sp_5	sp_6	0.81937125	-17.7026336069024
pyo		sp_5	sp_7	78.6926265882353	-55.354952278471
pyo		sp_5	sp_8	28.3021715151515	-28.7776605387206
pyo		sp_6	sp_1	0.45731125	-0.617115833333333
pyo		sp_6	sp_2	51.7696683333333	NA
pyo		sp_6	sp_3	0.362003299663306	2.98465433922555
pyo		sp_6	sp_4	41.8644154166667	-25.1322966666667
pyo		sp_6	sp_5	37.043549023569	-17.7026336069024
pyo		sp_6	sp_7	78.6926265882353	-32.5461733937909
pyo		sp_6	sp_8	28.3021715151515	-9.17456276515153
pyo		sp_7	sp_1	0.45731125	-34.4032511715687
pyo		sp_7	sp_2	51.7696683333333	-71.7187615882353
pyo		sp_7	sp_3	0.362003299663306	-33.9664654434542
pyo		sp_7	sp_4	41.8644154166667	-59.2313753382353
pyo		sp_7	sp_5	37.043549023569	-55.354952278471
pyo		sp_7	sp_6	0.81937125	-32.5461733937909
pyo		sp_7	sp_8	28.3021715151515	-38.4181081033869
pyo		sp_8	sp_1	0.45731125	-6.71311609848487
pyo		sp_8	sp_2	51.7696683333333	-28.8080731818182
pyo		sp_8	sp_3	0.362003299663306	-12.4304148148148
pyo		sp_8	sp_4	41.8644154166667	-18.9561469318182
pyo		sp_8	sp_5	37.043549023569	-28.7776605387206
pyo		sp_8	sp_6	0.81937125	-9.17456276515153
pyo		sp_8	sp_7	78.6926265882353	-38.4181081033869
khan		g	p	0	0.0479999999999998
khan		g	r	0.012	0.00800000000000023
khan		g	s	0.105	-0.00799999999999956
khan		g	t	0.142	-0.0199999999999996
khan		p	g	0.0269999999999999	0.0479999999999998
khan		p	r	0.012	0.01
khan		p	s	0.105	0.0800000000000001
khan		p	t	0.142	0.0510000000000002
khan		r	g	0.0269999999999999	0.00800000000000023
khan		r	p	0	0.01
khan		r	s	0.105	0.00100000000000011
khan		r	t	0.142	-0.0509999999999999
khan		s	g	0.0269999999999999	-0.00799999999999956
khan		s	p	0	0.0800000000000001
khan		s	r	0.012	0.00100000000000011
khan		s	t	0.142	-0.0419999999999998
khan		t	g	0.0269999999999999	-0.0199999999999996
khan		t	p	0	0.0510000000000002
khan		t	r	0.012	-0.0509999999999999
khan		t	s	0.105	-0.0419999999999998
amyl_Sanchez-Gorostiaga2019.csv		P_0	C	0	2.52776901911999
amyl_Sanchez-Gorostiaga2019.csv		P_0	E	0	16.2289027256401
amyl_Sanchez-Gorostiaga2019.csv		P_0	M	2.60510350865721	19.5910477790264
amyl_Sanchez-Gorostiaga2019.csv		P_0	S	1.49481754514853	31.5796277085905
amyl_Sanchez-Gorostiaga2019.csv	T	P_1	C	0.612834344846161	-7.00184777446933
amyl_Sanchez-Gorostiaga2019.csv	T	P_1	E	3.30712690004425	-2.36130826750185
amyl_Sanchez-Gorostiaga2019.csv	T	P_1	M	3.25331120239845	-0.672245356562954
amyl_Sanchez-Gorostiaga2019.csv	T	P_1	S	3.45749493612415	13.9213438751347
